review,rating
"dokternya dapat yg bagus tp obat datang berurutan hingga dijadwalkan datang 3hari kemudian...saya sakit berobat biar cpt sembuh tp obatnya datang lama...gmna coba,percuma klw datang 3hr kemudian..mending lngsng Rs, obatnya mending kalau sampai, klw ga sampai alamat rugi.... sy cari2 untuk pembatalan pesanan obat tidak menemukan.., tombol batalkan pesanan di simpan dimana..chat pun yg jawab sistem...",2
"Suka sekali aplikasi ini, dalam keadaan sakit tdk repot lemas untuk bangun keluar rumah untuk mengantri, seolah-olah kita didatangi oleh dokter di rumah sendiri, penanganannya juga cepat, resep yang diberikan insyaAllah sesuai. Terima kasih halodoc",5
"Konsultasi di halodoc,keluar resep obat,ketika obat mau di pesan estimasi datang H+3 dari pemesanan,ya udah saya beli di klinik terdekat menggunakan resep dari dokter halodoc..namun setelah keluar masuk 3-4 klinik obatnya tidak ada.. Aplikasi yang sangat membantu..terima kasih halodoc sudah membuat hari saya semrawut..🫠🫠🫠 26 Februari 2025",1
"Kualitas dokter dan sesi konsultasinya beda jauh lah dibanding biru. Mana waktunya bentar doang, ga informatif (ga tanya ga dikasih tahu), dry text, ga lagi deh di sini....",2
Udh Gonta ganti asuransi tapi baru asuransi halodoc ini aja yg bs chat diaplikasi'y tanpa hrs ke RS/klinik & cpt tanggap jg dokter2'y..,5
aplikasi sangat membantu.dari pada antri di klinik.apalagi dokternya ramah.,5
"menyenangkan sekali, jadi gak harus antre ke klinik 🫢,, nanti tinggal liat hasilnya,",5
penjelasannya oke bgt.. dokter cepat tanggap dan ramah..,5
the best bisa diakses seluruh kota di indonesia. terimakasih halodoc!,5
"24 jam aman asal ada halodoc, mudah cepat dan lekas sehat👍🏻",5
Sudah bayar buat chat dokter malah gagal saldo hangus aplikasi penipuan gak ada opsi bantuan apaan aplikasi penipu ini,1
the best sih. semoga harganya tetap stabil gak seperti app sebelah,5
"responsif, dan sangat jelas penjelasanya",5
"awalnya 2x saya pesan inhaler untuk asma gada kendala pas ke3x nya saya pesan inhaler ternyata kurir nya salah kirim ke alamat lain , buat laporan ke aplikasinya gada tanggapan sama sekali padahal itu inhaler sangat2 emergency apalagi waktu itu keadaan larut malam , dan saya pilih aplikasi halodoc tipe pengiriman instan , jujur dalam segi keamanan pesanan komsumen buruk sekali , sangat sangat buruk apalagi ini menyangkut ke sehatan , aplikasi sampah",1
mempermudah permasalahan kesehatan agar tidak salah beli obat dan lebih berpengalaman di bidangnya daripada apa kata orang 👍,5
"terimakasih untuk respon cepet dan respon baiknya untuk dokter ika,sangat terbantu",5
"pesananan saya 6jam lebih ga dikirim. nelpon cs gabisa no nya, gmail, ga jelas jawabannya. pihak halodoc ga ngasi peringatan apapun sama gosennya. pihak gosennya pun ga ngasih tenggat waktu kalp barang telat datang.",1
"mudah digunakan, dengan pelayanan yg praktis",5
"sangat tidak disarankan apabila perlu obat segera, dikarenakan pelayanan sangat lambat",1
"Sangat membantu sekali bagi kami yang masih awam terhadap penyakit dan obat2an, ada kekurangannya yaitu apotik yang bekerjasama sering tidak memiliki obat yang diresepkan dokter terimakasih,semoga memberikan manfaat ke orang banyak",3
"Pelayanan yg bagus.. Walo kadang"" balesan nya agak lama gitu... Trus pas ditelpon kadang"" gak diangkat... Juga mungkin waktu konsultasi boleh agak diperpanjang sdikit....",5
"Alhamdulillah,akhirnya ada pencerahan jg,tdi nya saya malas datang kerumah sakit ,dan saya beranikan diri untuk konsultasi di hallo doc ini ,tidak perlu mengantri langsung chat langsung terjawab",5
"Tiba2 dapet notifikasi dapet nomor resi. Pas buka manual di halodoc, ga ada perubahan status apa2",5
kebantu banget sama aplikasi ini. dokternya juga banyak yang ramah ramah 🫶🤍,5
jawaban dokter seperti terlalu buru-buru dan terlalu cepat meresepkan obat.,1
"Udah bayar mahal mahal , cuma bisa konsul 30 menit dan dokter nya slow respon?, waktu kebuang nungguin balas dokter nya , cara menyampaikan jadi kurang akurat dan tidak di mengerti, penjelasan sakit yang saya keluhkan saya ceritakan dengan teliti tapi respon nya sangat amat tidak memuaskan , terutama slow respon yang membuang waktu sangat amat merugikan pasien.",1
"bagus , pelayanan ramah sangat membantu sekali🥰",5
"respon dokternya sangat baik, aplikasinya sangat berguna. terima kasih halodoc",4
"pelayanan baik,pengiriman jg cepat,kurir ramah",5
"aku lumayan puas dengan pelayanan nya, meskipun di akhir sesi udah ga ada respon di pertanyaan, tapi penjelasan dokter nya mudah untuk di pahami, rekomend banget app ini bagi yang mau install",4
untuk pemesanan obat di kendari Sulawesi selatan masih banyak yang tidak tersedia. apotik rekanan halodocnya masih sedikit,2
bagus banget semua pelayanan yang ada di halodoc recomendasi masalah jerawat bisa membaik dan sembuh,5
walaupun agak lambat responnya tapi sangat membantu saya saat dalam sesi konseling,5
"ini gimana ceritanya mau ke ahli kulit malah d kasih ke ahli paru gak nyambung dong ,tolong ini gimana solusinya mana udah bayar gak dapat informasi apa apa pula.",5
"2x saya gagal konsultasi gara gara apk error karena saya tdl bisa mengirimkan foto, padahal saya sudah konsul yg ke 5x nya, bagaimana ini?",1
"sangat membantu, penjelasan arahan dan saran dr dokter nya pun sangat jelas , terimakasih sudah menciptakan aplikasi yg sangat bagus seperti ini🙏🏻",5
sangat membantu sekali dan begitu lengkap penjelasannya,5
sangat helpfull di saat2 genting dan butuh perawatan,5
"mudah digunakan, dan cepat dalam pengiriman",5
"proses pembayaran mudah, konsul ke dokter cepat dan bisa kirim foto, obat juga cepat sampai.mantap",5
"Pertama kali konsultasi dengan dokter di halodoc, ternyata praktis. Tidak perlu hengkang dari rumah tetapi sudah terbantu dengan konsultasi via online. Jadi hemat waktu . Kebetulan tadi dibantu oleh dr Toni Baskoro, sp PD, alhamdulillah konsultasinya lancar dan komunikatif, rinci dalam menjelaskan ditambah dengan contoh gambar. Terima kasih pa dokter Toni Baskoro, sp PD",5
"Aplikasinya bagus sih sangat membantu banget, tapi penugasan driver nya buat kirim pesenan lama banget, ibarat nya klo di tungguin orang sekarat mah udah meninggal duluan🤒🥲",4
"Pengiriman barang tidak sesuai estimasi yang tercantum di aplikasi, estimasi 3 hari jd lebih, jelek sekali ini aplikasi, payah, ga profesional, ga usah jual obat aja, payah ga solutif",1
Aplikasi yg Sangat membantu.. jika tiba-tiba sakit dan blm bisa ke klinik or RS.. jadi bisa konsultasi di halodoc aja dulu.. terimakasih halodoc.. 🫰🏻🥰,5
"era digitalisasi, halodoc sangat membantu dan memberikan solusi sangat baik. via halodoc semua jadi sangat mudah, di rumah di kantor, atau dimanapun, menggunakan halodoc tanpa perlu ke Rumah sakit atau Klinik. good idea",5
Aplikasi gak amanah banget. Udah bayar belum juga konsul dokter sibuk terus. Saldo udah kepotong. Keluar aplikasi chat ulang malah disuruh bayar lagi.,1
"Setiap kali buka aplikasi ini selalu aja minta pembaruan. Capek x.. Pdhl bukanya bukan setahun sekali 🥲 saya konsul masalah jerawat tiap 2/3minggu disuruh konsul lagi. Lah selalu aja minta pembaruan.. Mana HP udah full.. Jd tiap login, wajib hapus2 data dlu biar bs pembaruan..",1
Keren sih dokter nya juga responsif cuma ada sebagian juga yang kurang pelayanan nya tiba² ngilang pas lagi bahas kendala nya jadi gak terlalu puas sih sama sebagian dokter nya mana waktunya cuma 30 menit udah itu ngilang² gitu aja on off on off pdahl udsh ngatur jadwal jugak...! Tapi salut sih sama dokter yang bener² cepet banget bales nya walaupun kdang jwabannya kurang memuaskan tapi is ok q suka sama pelayannya 🤗🤍,5
"kurang membantu, dokternya slow respon sementara waktu yang di berikan hanya sebentar, waktu habis di pake nunggu respon dokternya aja, hadeh buang² duit aja tau gitu konsul di offline langsung nunggu lama juga dpt hasil😌",1
Bermanfaat .cepat dan akurat.tanpa harus keluar rumah.dengan memberikan keluhan kita.dokter menganalisa penyakit dan memberikan resep yg tepat untuk membatu penyembuhan kita.good job,5
"The best sih pertama kali konsul bisa dapet dokter yg bener bener ramah,baik banget,dan detail penjelasannya,dan semoga 10 hari kedepan bisa membaik dati sebelumnya",5
"CS nya cuma di jawab dengan sistem Mau bertanya pertanyaan lain tidak bisa,kemudian tdk ada hard copy nya sebagai bukti telah melakukan pembayaran biaya dokter dan hard copy resep obat.WA hanya bisa home care saja tdk bisa bertanya ke lain, padahal jaman sekarang knykan org jarang lg telp mengunakan telp biasa yg ada telp biasa. Mungkin perlu di perbaiki kembali agar masyarakat juga lebih enak mengunakan aplikasi halodoc trimah kasih",3
Aplikasinya keren. Saya sudah 3x konsultasi dan obat yang diresepkan hanya 1x yg tidak dapat di apotek besar. Puji Tuhan selalu sembuh dengan obat yg diresepkan. Harga dokter juga terjangkau tapi dokternya pengalamannya oke punya,5
"Sangat membantu sekali, tanpa harus repot keluar rumah, ngantri, obat juga bs lgsg ditebus dan diantar, sangat menghemat waktu. Komunikasi dgn dokternya juga lebih nyaman.",5
Beberapa kali konsul di aplikasi halo dok ...dokternya ramah...penjelasan sesuai keinginan...saya suka...selalu ad solusi yang diberikan,5
"Pelayanan sangat cepat, dan hasil diagnosa dokter ny sangat akurat selama gejala² yg dirasakan diutarakan semua.. Salam sehat🙏",5
"Aplikasi yg membantu sekali saat kita susah pergi ke fasilitas kesehatan, pilihan dokternya banyak, dokternya fast respon. Informas jelas.",5
Dokternya detail penjelasannya mudah dimengerti,5
praktis. cuma untuk harga lumayan mahal sih,5
"sangat bagus dan membantu, bisa konsultasi dengan dokter kapan saja.",5
"untuk dokternya ramah"" dan juga fast respon",5
"Pas nyampe kantor abis dari dokter gigi, lupa singgah tebus obat. Padahal harus ada durasi dan interval minum obat, di saat jam sibuk banyak kerjaan. Alhamdulillah terbantu sekali dengan aplikasi ini. Prosesnya cepat, terima kasih",5
"Sejauh pemakaian, diagnosa dan juga tips & trik gak jauh beda dari yang diketahui secara online. Tapi bisa konsul secara detail dan juga ada resep obat minum nya yang gak butuh pergu ke puskesmas atau klinik terlebih dahulu",5
enak dokternya paham yang kita keluhkan meskipun lewat online.baru pertama kali konsultasi lewat halodoc ternyata puas.g perlu ke RS yg hrs nunggu jdwl dokter dan antrian administrasi.terimakasih halodoc semoga obatnya cocok dengan dokter Hana ini,5
Aplikasi yang sangat bermanfaat dan memudahkan untuk konsultasi dengan dokter berpengalaman dan pemesanan obat yg mudah dan cepat. Terima kasih Halodoc,5
mudah dan cepat pengantarannya,5
sip bagus lah membantu yang seorang anak rantau jauh dari ortu dan harus mandiri. bagus banget nih aplikasi sukses selaluu,5
"awal konsul ke dr spesialis anak memuaskan,tapi konsul kedua ke dr spesialis kulit dan kelamin sangat mengecewakan keluar uang tapi tidak dapat apa2,tidak direspon pdhal statusnya aktif, alangkah baiknya ada sesi ulang jika belum sempet ada respon dari dokternya",4
sangat bisa d mengerti dgn penjelasan dokter halodoc terimakasih banyak🙏🏻,5
"hallo doc memang sangat membantu, konsultasi dokter tanpa ribet, dokternya ramah barusan Konsul dengan dokter kulit dr ivon setiawan sangat ramah rekomendasi bgt buat yg mau Konsul soal keluhan kulit",5
pelayanan cepat dan tepat,5
"Aplikasi sangat simple mudah digunakan, konsultasi dengan dokternya pun nyaman dan memberi solusi dengan waktu 30 menit Konsul. Terimakasih halodoc sudah memudahkan konsultasi kesehatan",5
dengan adanya haodoc membantu kita untuk berkonsultasi masalah kesehatan dimana saja dan kapan saja..,5
"bagus sekali memudahkan kt untuk konsultasi dgn dokter, terimakasih halodoc",5
"wahh, makin mahal aja konsultasinya.. dibatasi lagi 🤣 yaudah lah ya",1
Memudahkan dalam berobat dan praktis,5
"Sangat membantu d saat qt butuh konsul ke dokter spesialis apapun gak perlu repot2 harus ngantri berjam2 d rumah sakit,,yg ketemu dokter hanya 5 menit,klo d Rs,,tingkat kan trs layanan nya,,,harga jg msh terjangkau,,,",5
"cukup membantu,dokter dokternya informatif bgt😇",5
"dokternya respon cepat , ramah ,masyallah🥰",5
"Ko saya download ni aplikasi terus masuk koh engga bisa, apa ada gangguan. Dah masukin nomor dan pengiriman kode OTP gagal",3
bagus dan membantu menjelaskan detail 👍👍👍👍👍,5
Sangat membantu dengan ada nya aplikasi Halodoc.,5
"ini gw udah bayar woyy !!! tengah konsultasi di tinggal sama dokternya padahal jawaban belum puas serius gini amat padahal udah pilih dokter yang berhijab kaya apa sih😭 di menit terkahir baru nongol dokter nya ngomong "" itu aja pak...masih ada yang belum jelas ? astaghfirullah",1
"apa apaan ? bayar 61 ribu cuma awalnya di sapa doang, kecewa pakai aplikasi ini",1
"brsyukur ada layanan ini saya yg awam jd bisa banyak bertanya dgn tenang n d jawab dgn tuntas, makasih halodoc",5
konsultasi yang sangat membantu dihari libur. resep obat yg dikasihpun cepat datangnya. Terima kasih Halodoc,5
Sangat terbantu dengan kami yang jauh dari dokter praktek..👍👍,4
"sangat membantu, apalagi untuk anak rantau",5
. sngt membntu aplagi maslh mens saya tdk teratur .. bisa konsul dgn dokternya via cht sngt membntu saya .,5
"Obat yg sy tebus tak kunjung tiba, udah di beri estimasi maksimal tiba 7 Januari tp paketnya belum datang juga , mana customer service nya pun GK menanggapi, g bang et lah ini aplikasi mana dokter nya balas chatnya lama banget",5
"Aplikasi ini sangat membantu, dan dokternya juga baik dan ramah",5
dokter nya ramah semua dan jwb pertamyaan detail,5
sangat detail dan sangat membantu,5
"Masih sama aja,ga ada perubahan lokasi,ada obat yang perlu dibeli tapi selalu Miss lokasi,jadi muak lama lama, pengennya biar lebih enak malah memperburuk",5
"dokter ramah garcep lagi balas pertanyaan, semoga cocok dengan obatnya 😊😊😊",5
bagusss ini saya cari bisa kunsul tasi dan di bikinkan resep obat,5
"Alhmdulillah kebantu bangettt ada aplikasi ini, tanggapannya cepat dan obatnya juga cepat, apalagi dokternya pinter2 mendiagnosa dan memberi terapinya",5
"Puas bangat sama halodoc,dokternya ramah2,responnya cepat..sejauh ini sich baguuss bangatt pelayanannya..halodoc tetap yg terbaik dan sangat membantu sekali",5
"Sangat membantu sekali untuk kita dapat berkonsultasi ke dokter apalagi kalo sakit di tengah malam atau di hari libur. Atau jika saat suami atau saudara sakit ditempat yang jauh dari saya, saya tetep bisa konsultasi ke dokter serta mengantarkan obat ke orangnya langsung melalui aplikasi. Semoga dokter-dokter disini selalu kompeten, sehat dan bahagia selalu",5
Baik dan cukup membantu di saat keluarga sedang sakit dan butuh resep dokter utk beli obat sangat suka dgn aplikasi halodoc nya best,5
"𝑃𝑒𝑙𝑎𝑦𝑎𝑛𝑎𝑛𝑛𝑦𝑎 𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑎𝑖𝑘,,𝑑𝑜𝑘𝑡𝑒𝑟𝑛𝑦𝑎 𝑟𝑎𝑚𝑎ℎ 𝑑𝑎𝑛 𝑐𝑒𝑝𝑎𝑡 𝑟𝑒𝑠𝑝𝑜𝑛.",5
dokter2nya ramah2 dan bisa jd andalan saat dibutuhkan...good...,5
Sudah mulai mengecewakan pesanan obat saya udah 6 hari kaga datang juga saya membayar loh saya sangat membutuhkan sekali obat yg saya pesan ini. Sebelum nya saya pesan disini aman aman aja,2
aplikasi yang sangat membantu untuk konsultasi kesehatan,5
"very good,buat dokter2nya, ramah dan sopan.good pokok ny smga penyakit saya cpet smbuh, aamiin.",5
"Saya baru menggunakan halo dok, harga konsultasinya lumayan murah dan respon dokter nya cepat dan baik, Saya sangat senang",5
"Dokternya baik dalam menjelaskan meski melalui chat. Saya merasa tertolong dengan baik. Terima kasih, Halodoc. Sukses selalu!",5
sangat membantu ketika ingin bertanya dokter tanpa harus ke puskes atau rs terlebih dahulu,5
lumayan la cuma begitu di suruh merekomendasikan agak sedikit sulit,4
memudahkan saat kondisi darurat untuk anak rantau. pengiriman obat juga cepat. mantaps 👍🏻,5
"sangat membantu, terutama pada saat libur lebaran yang banyak tempat praktek dokter tutup",5
"Untuk cara Top up saldonya masih kurang fleksibel cuma bisa pake kartu kredit sama gopay. Coba kalau cara topup saldonya kayak topup saldo marketplace2 terkenal spti sh*pee atau tokop*dia yg topup saldonya bisa darimana aja (bisa topup via mini market terdekat, via kartu debit, atau topup via pulsa) pasti itu lebih bagus dan lebih laris. Saran saja. Trims.",3
"sangat membantu saya, tambahan saja untuk UI tombol call dan VCnya di perjelas saja agar user tau, karna terselip di icon tiik tiga, alangkah baiknya langsung dimunculin di atas kanan atas karena masih ada space jadi bisa di manfaatkan. Trimakasih",5
"Aplikasi menurut sy sudah bisa membantu tp saya kasih saran jika sebelum mengakhiri sesi sebaiknya jgn di otomatis ""logout"",bisa saja pas lagi konsultasi si hp tiba tiba mati/ngdrop tp harus chat ulang lagi ini bisa memakan waktu ... saran saya diperbaiki dan ditingkatkan,kalau perlu ditambah fitur fitur lain didalamnya dan si aplikasi ini kalau bisa jangan otomatis di ""akhiri sesi"" jika diantara salah satu tersebut tidak sedang on,supaya tidak mengulang lg dr awal.. trimksh halodoc,sukses terus.",4
